frame_no,detection_no,class,x,y,width,height,confidence
67,8,person,174.0,684.5,93.4,197.6,0.8896
67,9,person,1593.5,730.3,91.4,187.5,0.7349
67,10,person,914.3,294.3,65.0,153.9,0.7832
67,11,person,576.3,396.8,71.8,158.4,0.7916
67,12,person,705.2,90.5,51.9,134.6,0.4877
67,13,person,340.3,479.1,63.3,151.5,0.5463
67,14,person,384.7,493.9,77.9,163.2,0.6735
67,15,person,1710.1,447.9,78.1,177.5,0.7519
67,16,person,996.9,203.2,58.4,149.9,0.5258
67,17,person,799.9,49.8,36.3,124.9,0.3165
67,18,person,579.8,305.4,55.1,118.7,0.6844
67,19,person,1775.1,278.7,70.1,160.7,0.5467
67,20,person,862.8,59.1,42.8,122.1,0.3150
67,21,person,1383.6,37.5,37.1,133.5,0.4366
67,22,person,1104.4,133.8,48.8,112.5,0.3933
67,23,person,1009.7,865.5,96.8,178.6,0.8217
67,24,handbag,994.3,259.4,38.0,43.8,0.3919
67,25,person,1861.7,260.2,58.3,139.9,0.2748
67,26,person,1749.2,186.1,68.8,141.8,0.3314
67,27,person,418.2,475.9,88.2,158.3,0.4615
67,28,backpack,1204.1,355.2,29.0,53.6,0.4651
67,29,person,1.3,524.0,19.4,133.3,0.5625
67,30,frisbee,1632.5,349.1,38.1,18.0,0.3429
67,31,frisbee,878.0,363.5,40.2,19.7,0.4450
67,32,backpack,456.9,500.7,51.5,61.6,0.2619
68,1,person,690.0,368.6,60.1,163.0,0.7395
68,2,person,1143.5,764.8,94.4,196.2,0.8147
68,3,person,152.1,898.3,107.9,179.1,0.8864
68,4,person,1059.9,607.0,85.8,187.8,0.7591
68,5,person,1170.4,323.8,46.6,129.0,0.5600
68,6,person,745.8,256.6,53.9,143.7,0.4947
68,7,person,1573.1,578.3,86.9,184.8,0.7664
68,8,person,171.9,688.6,91.9,193.9,0.8557
68,9,person,1599.4,736.4,90.2,183.0,0.8006
68,10,person,914.5,297.4,65.7,155.2,0.7397
68,11,person,575.7,398.8,71.1,156.9,0.7807
68,12,person,704.3,88.4,52.3,135.6,0.5828
68,13,person,340.6,478.8,63.1,151.0,0.5062
68,14,person,384.9,493.0,78.1,164.0,0.6644
68,15,person,1704.5,443.7,78.7,180.7,0.6890
68,16,person,998.6,204.9,57.5,147.6,0.4883
68,17,person,800.3,49.1,36.3,124.7,0.3147
68,18,person,579.5,305.8,56.4,122.4,0.6123
68,19,person,1777.1,283.4,70.2,160.1,0.5987
68,20,person,863.4,58.3,42.7,122.6,0.4247
68,21,person,1383.9,36.8,37.1,133.8,0.3517
68,22,person,1104.2,135.8,50.0,116.4,0.3796
68,23,person,1007.6,858.1,96.8,184.4,0.8144
68,24,handbag,993.4,259.1,40.5,46.8,0.3551
68,25,person,1748.8,187.5,71.2,147.9,0.3995
68,26,person,418.7,475.6,87.4,157.7,0.4410
68,27,backpack,1205.4,349.8,28.5,53.8,0.4355
68,28,person,1.9,526.0,19.2,131.0,0.5180
68,29,backpack,456.5,500.0,52.4,62.7,0.3280
68,30,person,84.3,100.0,54.9,136.3,0.2732
69,1,person,690.2,364.6,60.3,163.2,0.7331
69,2,person,1140.3,768.3,92.2,193.7,0.8242
69,3,person,153.7,900.1,106.6,178.1,0.8761
69,4,person,1057.8,604.3,86.3,190.4,0.7928
69,5,person,1173.4,321.2,45.2,125.5,0.4585
69,6,person,744.9,253.1,53.4,142.1,0.4991
69,7,person,1575.9,583.6,86.5,184.3,0.7237
69,8,person,170.4,692.0,90.5,190.3,0.8798
69,9,person,1603.0,741.7,89.2,178.5,0.7742
69,10,person,914.3,299.1,66.5,157.2,0.7615
69,11,person,575.3,400.8,70.4,155.0,0.7567
69,12,person,704.3,86.3,52.6,135.6,0.4394
69,13,person,340.5,478.5,62.9,150.9,0.4987
69,14,person,384.6,492.6,78.0,164.0,0.6590
69,15,person,1700.9,439.9,78.8,182.2,0.7195
69,16,person,1000.0,206.3,57.2,147.2,0.4786
69,17,person,800.4,48.5,36.3,124.9,0.2991
69,18,person,580.0,306.8,56.3,122.4,0.5377
69,19,person,1779.2,285.4,70.4,159.9,0.5175
69,20,person,863.8,58.0,42.6,122.7,0.4234
69,21,person,1384.1,36.2,37.1,134.2,0.3501
69,22,person,1104.4,138.4,50.3,117.9,0.3684
69,23,person,1007.3,852.7,96.1,189.1,0.8044
69,24,handbag,993.3,261.1,40.7,47.1,0.2940
69,25,person,1749.2,188.6,71.6,149.9,0.4099
69,26,person,418.8,474.9,87.4,158.6,0.4495
69,27,backpack,1207.2,347.5,26.9,51.5,0.3678
69,28,person,2.4,521.6,19.9,134.3,0.5736
69,29,backpack,456.4,499.5,53.1,63.8,0.3605
69,30,person,1178.3,1022.5,78.5,57.0,0.3866
69,31,person,87.1,103.2,53.0,132.6,0.2544
70,1,person,690.4,361.2,60.3,162.6,0.6272
70,2,person,1137.2,771.6,89.5,190.1,0.8241
70,3,person,155.3,902.2,105.2,176.3,0.8363
70,4,person,1057.2,599.7,86.2,191.9,0.7289
70,5,person,1175.9,319.8,45.4,123.3,0.5585
70,6,person,744.2,249.9,53.5,141.8,0.5671
70,7,person,1579.2,587.9,85.4,181.9,0.7533
70,8,person,168.3,695.1,88.8,186.1,0.8925
70,9,person,1604.9,745.3,91.9,182.3,0.7965
70,10,person,914.8,301.6,66.1,155.8,0.7738
70,11,person,575.1,400.6,70.5,154.7,0.7410
70,12,person,703.8,84.3,52.5,134.9,0.3618
70,13,person,340.5,478.5,62.8,150.8,0.5394
70,14,person,383.9,490.1,78.9,165.9,0.6221
70,15,person,1698.8,436.7,78.4,182.6,0.7866
70,16,person,999.7,208.1,58.5,150.6,0.4413
70,17,person,800.6,48.1,36.3,124.8,0.2744
70,18,person,579.4,308.2,57.8,126.0,0.6494
70,19,person,1781.7,286.9,70.2,159.1,0.5736
70,20,person,864.1,57.3,42.6,123.1,0.3782
70,21,person,1384.0,35.5,37.3,134.8,0.3419
70,22,person,1105.0,140.6,50.0,118.0,0.3437
70,23,person,1006.6,849.2,94.5,191.9,0.8029
70,24,handbag,992.9,262.6,40.9,47.5,0.2728
70,25,person,1750.0,190.1,71.3,149.9,0.3835
70,26,person,419.3,475.1,86.7,158.1,0.4550
70,27,person,4.9,519.1,20.6,135.9,0.7021
70,28,backpack,457.1,499.5,52.3,62.8,0.3395
70,29,person,1174.9,1015.8,87.6,63.8,0.4564
70,30,person,88.8,105.7,51.4,129.8,0.4268
71,1,person,690.3,358.6,61.8,166.1,0.6968
71,2,person,1133.8,773.6,87.2,187.9,0.8251
71,3,person,156.4,903.5,104.2,175.3,0.8592
71,4,person,1056.5,595.8,84.7,190.0,0.7840
71,5,person,1176.6,317.6,47.0,124.6,0.6905
71,6,person,743.6,247.6,53.2,141.2,0.6255
71,7,person,1582.6,591.6,83.8,178.9,0.7305
71,8,person,166.4,697.8,87.3,182.8,0.8575
71,9,person,1604.4,748.4,96.4,190.6,0.7364
71,10,person,915.0,303.2,65.7,154.6,0.7687
71,11,person,575.7,402.6,69.8,152.3,0.7219
71,12,person,703.4,82.5,52.4,133.9,0.3999
71,13,person,340.6,478.4,62.5,150.4,0.5172
71,14,person,383.9,489.3,79.0,166.2,0.5980
71,15,person,1698.0,434.0,77.2,181.1,0.7701
71,16,person,999.5,209.7,59.5,153.2,0.4478
71,17,person,800.5,47.7,36.3,125.0,0.2976
71,18,person,580.1,309.2,56.3,122.5,0.5955
71,19,person,1783.7,288.5,69.4,157.4,0.6340
71,20,person,864.2,56.8,42.8,123.4,0.3490
71,21,person,1383.8,34.8,37.4,135.3,0.3080
71,22,person,1105.4,142.6,49.6,117.9,0.3368
71,23,person,1007.3,844.9,93.1,195.2,0.7885
71,24,handbag,993.0,264.3,40.8,47.4,0.2640
71,25,person,1750.3,190.7,70.8,149.2,0.4473
71,26,person,419.8,475.2,85.5,155.9,0.4504
71,27,person,7.9,516.4,22.3,140.2,0.6149
71,28,backpack,457.5,499.3,51.9,62.5,0.2888
71,29,person,1172.3,1008.6,97.4,71.0,0.3813
71,30,person,89.2,106.4,50.6,128.7,0.3485
71,31,person,1867.3,275.9,52.7,145.4,0.3820
72,1,person,689.5,356.3,63.0,169.4,0.7203
72,2,person,1131.4,775.7,85.0,185.9,0.8271
72,3,person,157.6,905.6,102.7,173.3,0.8320
72,4,person,1056.5,592.2,82.9,186.9,0.7637
72,5,person,1175.7,316.2,48.6,126.0,0.6423
72,6,person,742.8,245.2,53.7,142.3,0.5631
72,7,person,1585.8,593.9,82.9,176.6,0.7631
72,8,person,164.3,701.1,86.0,180.0,0.8543
72,9,person,1605.0,754.4,100.2,198.3,0.7236
72,10,person,915.7,304.6,65.5,153.1,0.8023
72,11,person,576.1,404.4,69.5,150.4,0.7031
72,12,person,703.9,80.2,51.9,132.2,0.3942
72,13,person,341.0,478.2,62.1,149.4,0.5202
72,14,person,384.0,488.7,79.1,166.4,0.5934
72,15,person,1697.5,430.9,75.6,178.6,0.7043
72,16,person,1000.1,211.1,60.0,154.9,0.4582
72,17,person,800.4,47.5,36.3,124.9,0.2845
72,18,person,580.6,310.8,55.8,121.0,0.6079
72,19,person,1786.5,290.0,68.4,155.5,0.6514
72,20,person,864.1,56.0,42.9,123.9,0.3127
72,21,person,1383.7,34.6,37.3,134.9,0.2806
72,22,person,1106.1,144.3,49.2,117.9,0.3337
72,23,person,1008.8,840.6,90.7,196.6,0.8024
72,24,person,1751.1,191.8,70.0,147.4,0.4243
72,25,person,419.1,473.9,86.2,157.8,0.4368
72,26,person,10.3,512.5,25.1,149.6,0.6421
72,27,backpack,457.8,498.3,51.8,62.8,0.2762
72,28,person,1169.5,1001.8,106.3,78.0,0.3951
72,29,person,90.9,104.6,51.4,130.3,0.3192
72,30,person,1869.1,279.3,50.9,146.2,0.3429
73,1,person,688.7,352.8,63.9,172.0,0.7216
73,2,person,1127.5,779.4,82.4,181.7,0.7564
73,3,person,161.2,911.1,99.9,168.0,0.7289
73,4,person,1057.5,585.3,79.2,178.1,0.7951
73,5,person,1174.4,314.6,50.3,127.7,0.6080
73,6,person,741.2,242.1,55.1,146.2,0.6295
73,7,person,1591.7,599.4,80.4,169.8,0.7937
73,8,person,160.3,707.3,90.0,189.1,0.8406
73,9,person,1607.2,763.9,101.2,200.0,0.8121
73,10,person,916.5,306.3,65.2,151.6,0.8083
73,11,person,576.0,409.4,69.1,147.3,0.6866
73,12,person,705.5,76.5,50.6,129.0,0.4657
73,13,person,341.3,477.9,62.0,148.9,0.5259
73,14,person,384.3,490.5,78.3,164.4,0.5697
73,15,person,1696.3,425.8,73.0,171.8,0.7064
73,16,person,999.9,214.9,60.3,156.0,0.4747
73,17,person,800.5,47.3,36.1,124.9,0.3337
73,18,person,581.8,313.9,53.8,116.0,0.6147
73,19,person,1789.0,291.4,67.6,153.6,0.7167
73,20,person,863.7,55.2,42.9,124.2,0.3667
73,21,person,1383.8,34.4,37.2,134.2,0.3265
73,22,person,1107.7,146.9,48.7,117.1,0.3839
73,23,person,1007.8,832.0,88.1,196.8,0.8114
73,24,person,1752.6,193.9,69.8,146.9,0.4887
73,25,person,420.4,473.9,85.8,156.5,0.3888
73,26,person,13.5,512.9,28.4,157.9,0.7729
73,27,backpack,458.0,498.0,51.3,62.2,0.2792
73,28,person,1164.3,991.9,118.1,87.5,0.5819
73,29,person,90.9,110.6,48.9,123.8,0.4427
73,30,person,1871.3,284.0,48.7,144.1,0.3435
73,31,frisbee,877.8,361.2,40.8,20.0,0.3162
73,32,handbag,993.1,267.8,40.3,47.2,0.2632
74,1,person,688.7,349.8,64.2,172.9,0.6775
74,2,person,1123.9,782.2,80.8,179.3,0.7638
74,3,person,161.9,912.3,99.3,166.8,0.7974
74,4,person,1058.1,579.7,76.8,171.5,0.7851
74,5,person,1172.8,312.3,52.1,129.6,0.6200
74,6,person,740.4,240.6,55.7,148.0,0.5728
74,7,person,1595.5,603.9,79.7,167.0,0.7920
74,8,person,157.6,713.3,92.4,194.8,0.8212
74,9,person,1608.6,770.3,102.2,201.9,0.8329
74,10,person,917.8,307.8,64.8,149.9,0.7912
74,11,person,574.8,411.7,71.5,151.0,0.6672
74,12,person,707.3,73.7,50.1,128.6,0.4220
74,13,person,341.3,477.5,62.3,149.1,0.5164
74,14,person,384.6,492.4,77.7,162.6,0.5438
74,15,person,1694.3,421.9,71.4,167.9,0.6573
74,16,person,999.6,217.7,60.4,156.7,0.4685
74,17,person,800.7,47.2,36.0,124.9,0.3045
74,18,person,582.6,316.9,52.5,112.2,0.5872
74,19,person,1790.5,292.4,66.9,152.0,0.6261
74,20,person,863.5,54.9,42.8,124.4,0.3478
74,21,person,1383.8,34.5,37.1,133.9,0.3080
74,22,person,1108.5,148.3,48.2,116.1,0.4056
74,23,person,1008.1,825.9,84.5,193.5,0.8204
74,24,person,1753.5,196.1,70.2,148.0,0.4377
74,25,person,419.9,474.9,85.6,156.3,0.3219
74,26,person,15.3,513.4,31.4,161.6,0.7565
74,27,backpack,458.2,498.2,51.4,62.4,0.3254
74,28,person,1160.2,984.6,125.9,94.6,0.5795
74,29,person,90.6,110.5,48.7,123.6,0.4166
74,30,person,680.0,1036.3,63.9,43.1,0.6657
74,31,person,905.5,35.5,41.4,119.2,0.3189
74,32,frisbee,877.3,360.5,41.2,20.3,0.3260
75,1,person,688.9,347.0,64.6,174.0,0.6947
75,2,person,1120.6,785.2,79.3,175.8,0.7093
75,3,person,164.0,911.0,99.1,166.0,0.4831
75,4,person,1057.9,575.1,75.8,168.1,0.8006
75,5,person,1171.7,311.2,53.4,129.9,0.6248
75,6,person,740.1,238.8,56.1,149.6,0.5914
75,7,person,1597.4,608.4,81.7,170.3,0.7457
75,8,person,154.8,718.6,95.6,203.1,0.8579
75,9,person,1609.5,776.9,103.2,204.2,0.8150
75,10,person,918.8,309.0,64.4,148.4,0.7987
75,11,person,573.8,415.4,73.3,153.5,0.7100
75,12,person,708.7,71.1,50.3,129.7,0.3335
75,13,person,341.5,477.4,62.5,149.3,0.5332
75,14,person,384.9,492.4,77.5,161.9,0.5540
75,15,person,1691.8,419.0,70.8,165.9,0.7081
75,16,person,1000.5,220.5,60.1,156.7,0.4852
75,17,person,800.9,47.1,35.9,124.9,0.2905
75,18,person,583.1,320.1,51.6,109.5,0.6429
75,19,person,1791.1,294.4,66.5,150.5,0.5865
75,20,person,863.4,54.6,42.7,124.6,0.3468
75,21,person,1383.8,34.5,37.0,133.8,0.2906
75,22,person,1108.9,149.3,47.9,115.3,0.4493
75,23,person,1008.7,820.5,81.2,189.7,0.8085
75,24,person,1753.7,198.6,71.2,150.8,0.4149
75,25,person,419.1,475.4,85.9,156.8,0.3284
75,26,person,15.7,514.8,34.2,163.5,0.7788
75,27,backpack,458.3,498.3,51.4,62.5,0.3807
75,28,person,1155.4,977.3,133.6,102.2,0.6224
75,29,person,90.7,110.9,48.4,122.9,0.3012
75,30,person,674.8,1031.1,71.7,48.3,0.7952
75,31,person,905.9,36.6,42.0,121.0,0.3204
75,32,frisbee,877.2,360.5,40.9,20.3,0.6028
75,33,handbag,992.2,271.2,40.1,48.0,0.3309
76,1,person,689.4,344.9,64.0,172.3,0.6526
76,2,person,1114.9,788.2,79.3,174.1,0.7622
76,3,person,164.2,914.5,98.1,164.0,0.6124
76,4,person,1057.3,571.5,76.1,167.3,0.7933
76,5,person,1170.4,308.5,54.6,131.3,0.6070
76,6,person,739.9,237.5,56.0,149.8,0.6066
76,7,person,1598.3,614.0,84.4,175.8,0.7449
76,8,person,154.1,724.2,94.9,202.0,0.8110
76,9,person,1611.4,781.6,103.3,205.2,0.7941
76,10,person,919.5,310.5,63.8,146.4,0.8284
76,11,person,572.9,417.1,75.6,157.4,0.6505
76,12,person,709.4,70.3,49.6,129.1,0.5598
76,13,person,341.1,477.2,63.0,150.1,0.5472
76,14,person,384.2,491.0,78.5,163.9,0.5670
76,15,person,1688.9,416.1,71.4,166.5,0.6416
76,16,person,1000.3,222.2,59.8,156.0,0.4856
76,17,person,801.1,47.0,35.8,124.7,0.3099
76,18,person,582.2,322.1,52.9,111.9,0.6264
76,19,person,1791.0,296.2,67.9,153.7,0.5644
76,20,person,863.3,54.5,42.5,124.6,0.3850
76,21,person,1383.9,34.2,37.0,134.0,0.2938
76,22,person,1109.5,150.3,47.7,114.5,0.4557
76,23,person,1009.4,815.1,77.2,183.1,0.8410
76,24,person,1753.9,201.2,72.2,154.0,0.4186
76,25,person,419.4,474.7,85.0,155.4,0.3493
76,26,person,15.3,517.3,36.7,163.7,0.7854
76,27,backpack,457.4,498.1,51.9,63.1,0.2605
76,28,person,1152.1,971.4,138.5,108.2,0.6356
76,29,person,90.6,111.7,48.0,121.8,0.4120
76,30,person,667.5,1023.8,83.1,56.1,0.7101
76,31,person,905.9,37.3,43.1,124.2,0.3447
76,32,frisbee,877.1,360.2,41.1,20.6,0.2941
76,33,handbag,992.0,270.1,40.9,50.0,0.3036
77,1,person,690.6,341.7,63.7,172.2,0.6918
77,2,person,1106.4,791.2,82.2,177.8,0.7549
77,3,person,165.5,917.6,97.0,161.6,0.5347
77,4,person,1056.5,568.7,77.1,168.6,0.8018
77,5,person,1167.9,306.2,54.7,131.7,0.5219
77,6,person,739.8,235.5,56.0,150.4,0.6347
77,7,person,1599.0,618.7,86.2,179.7,0.7453
77,8,person,153.7,729.8,94.1,200.1,0.8442
77,9,person,1613.0,785.4,102.5,204.0,0.7816
77,10,person,919.4,311.4,64.6,148.6,0.8177
77,11,person,571.8,418.5,77.3,160.0,0.6962
77,12,person,709.9,68.7,50.0,130.5,0.4118
77,13,person,340.7,477.1,63.2,150.2,0.5205
77,14,person,383.9,490.7,78.8,164.3,0.5471
77,15,person,1684.1,414.1,72.6,167.3,0.6489
77,16,person,1000.6,224.0,59.0,154.8,0.4787
77,17,person,801.2,47.1,35.6,124.4,0.3305
77,18,person,581.7,323.7,53.1,111.7,0.6176
77,19,person,1791.3,300.2,69.0,156.3,0.5537
77,20,person,863.2,54.2,42.4,124.6,0.3942
77,21,person,1383.9,34.1,37.0,134.1,0.2920
77,22,person,1109.7,151.2,47.4,113.4,0.4613
77,23,person,1010.0,809.8,74.5,178.8,0.8395
77,24,person,1754.3,204.5,71.4,152.9,0.3907
77,25,person,419.9,477.5,83.7,152.7,0.3119
77,26,person,14.2,520.7,39.5,165.6,0.7966
77,27,backpack,456.7,497.9,52.5,63.9,0.2937
77,28,person,1148.1,964.1,144.4,115.5,0.6141
77,29,person,90.4,112.1,47.6,120.9,0.4727
77,30,person,663.2,1018.0,91.3,61.7,0.7527
77,31,person,906.0,39.2,43.4,125.3,0.3192
77,32,frisbee,877.5,360.2,41.1,20.7,0.3117
77,33,handbag,994.8,276.7,37.9,45.9,0.3018
77,34,person,1882.0,291.4,38.0,140.3,0.3311
78,1,person,693.3,336.5,61.1,165.7,0.6228
78,2,person,1094.6,796.9,86.4,183.3,0.7562
78,3,person,166.9,923.7,93.9,155.4,0.3332
78,4,person,1055.1,563.3,79.8,173.6,0.7999
78,5,person,1167.9,302.6,54.5,130.4,0.3775
78,6,person,739.0,231.8,55.9,151.0,0.6741
78,7,person,1601.9,627.1,87.2,181.1,0.7327
78,8,person,151.8,738.0,93.0,196.6,0.8417
78,9,person,1618.2,791.6,100.2,199.2,0.6778
78,10,person,918.7,315.0,65.8,152.7,0.7620
78,11,person,572.0,423.5,77.5,159.4,0.6821
78,12,person,710.4,67.9,50.0,131.1,0.6543
78,13,person,340.8,477.1,63.2,149.8,0.5460
78,14,person,384.3,490.9,78.5,163.7,0.5599
78,15,person,1675.1,409.3,75.7,171.3,0.6034
78,16,person,1001.5,225.8,58.1,152.7,0.4946
78,17,person,801.3,47.0,35.5,124.0,0.3043
78,18,person,581.0,326.3,53.5,111.7,0.5865
78,19,person,1791.9,304.4,70.4,159.3,0.5610
78,20,person,863.1,53.7,42.4,125.0,0.4171
78,21,person,1383.9,34.1,36.9,133.9,0.2719
78,22,person,1109.0,153.6,47.9,113.0,0.4781
78,23,person,1008.4,803.6,72.5,174.9,0.8170
78,24,person,1752.7,208.8,71.1,154.3,0.3079
78,25,person,420.6,479.8,82.3,149.6,0.3520
78,26,person,12.5,517.3,43.0,172.2,0.8054
78,27,backpack,456.5,498.2,52.5,63.9,0.3115
78,28,person,1143.0,952.5,154.3,126.9,0.4717
78,29,person,90.5,113.2,47.0,119.5,0.5086
78,30,person,656.4,1008.7,104.5,71.2,0.7094
78,31,person,906.4,41.7,43.8,126.9,0.2586
78,32,frisbee,877.6,360.3,41.4,21.0,0.2872
78,33,handbag,994.9,279.8,37.8,45.6,0.3540
78,34,person,1884.5,302.3,35.5,130.1,0.3071
79,1,person,695.0,332.3,59.2,160.6,0.6685
79,2,person,1088.2,801.1,89.0,186.2,0.7687
79,3,person,167.6,926.0,92.7,152.3,0.7200
79,4,person,1054.5,560.0,81.5,177.3,0.8040
79,5,person,1166.6,299.5,53.1,127.7,0.4677
79,6,person,739.0,229.6,55.5,150.4,0.5347
79,7,person,1604.3,633.3,88.5,183.0,0.7508
79,8,person,150.2,743.3,92.1,192.8,0.8450
79,9,person,1621.2,796.7,98.1,193.9,0.7999
79,10,person,917.5,318.6,66.3,154.8,0.7489
79,11,person,572.0,426.8,77.6,158.1,0.7200
79,12,person,710.7,66.3,50.2,131.7,0.4094
79,13,person,340.5,476.8,63.1,149.3,0.5083
79,14,person,384.4,491.4,78.0,162.9,0.5933
79,15,person,1668.5,407.2,78.2,173.3,0.6261
79,16,person,1002.4,227.1,57.4,151.5,0.4917
79,17,person,580.0,327.4,53.9,112.3,0.5951
79,18,person,1795.1,307.6,71.1,161.6,0.5861
79,19,person,862.4,53.2,42.4,125.2,0.4026
79,20,person,1383.8,33.7,36.8,134.2,0.2575
79,21,person,1108.2,155.1,49.1,114.8,0.5145
79,22,person,1006.9,798.9,72.4,175.5,0.8178
79,23,person,1753.0,211.3,72.1,157.1,0.3427
79,24,person,419.7,477.1,83.3,151.2,0.3675
79,25,person,11.1,515.0,45.6,175.5,0.7996
79,26,backpack,455.6,498.5,53.2,64.8,0.2725
79,27,person,1139.3,942.7,160.9,136.5,0.5754
79,28,person,89.9,113.4,46.9,119.3,0.4740
79,29,person,652.5,1001.7,113.3,78.1,0.7423
79,30,tennis racket,877.7,360.0,41.8,21.3,0.3751
79,31,handbag,994.2,281.0,37.9,45.5,0.3862
79,32,person,1885.9,308.9,34.1,123.9,0.3041
80,1,person,695.8,328.1,58.5,158.5,0.6487
80,2,person,1084.7,804.9,90.7,188.4,0.7930
80,3,person,168.7,929.9,91.4,148.4,0.7552
80,4,person,1054.3,557.8,82.4,179.4,0.8026
80,5,person,1167.2,296.7,51.9,125.8,0.4194
80,6,person,739.1,226.6,54.8,148.9,0.5635
80,7,person,1606.7,638.5,88.7,181.6,0.7430
80,8,person,147.6,748.3,92.1,191.0,0.8455
80,9,person,1624.0,800.8,96.2,189.2,0.7447
80,10,person,917.1,320.8,66.6,156.2,0.7833
80,11,person,572.2,427.0,78.5,158.9,0.7324
80,12,person,710.6,64.9,50.4,132.5,0.3702
80,13,person,340.4,476.7,63.0,149.0,0.4877
80,14,person,384.1,491.6,77.7,162.4,0.6336
80,15,person,1663.6,404.7,80.4,175.2,0.6362
80,16,person,1002.7,228.3,56.5,150.2,0.4909
80,17,person,579.0,329.1,54.5,113.7,0.6732
80,18,person,1796.4,310.6,71.8,163.5,0.5378
80,19,person,862.0,53.1,42.4,125.1,0.4013
80,20,person,1383.7,33.9,36.7,134.0,0.2675
80,21,person,1106.9,157.5,50.4,117.0,0.5720
80,22,person,1005.3,794.4,72.9,178.3,0.8191
80,23,person,1753.1,214.0,71.9,157.0,0.4051
80,24,person,419.0,474.6,84.3,153.0,0.3881
80,25,person,10.0,514.4,47.5,176.2,0.8445
80,26,person,1137.3,934.9,164.2,144.0,0.5971
80,27,person,89.7,112.9,47.0,119.5,0.4945
80,28,person,649.5,996.4,119.3,83.4,0.7803
80,29,frisbee,877.8,360.1,41.0,21.1,0.3079
80,30,handbag,993.6,282.1,38.5,46.1,0.3455
80,31,person,1885.7,311.7,33.6,121.6,0.4609
81,1,person,695.8,324.2,58.8,160.2,0.6618
81,2,person,1082.1,807.9,92.2,190.9,0.7913
81,3,person,170.4,933.0,90.6,145.0,0.6922
81,4,person,1054.3,556.2,83.1,181.0,0.7869
81,5,person,1168.1,294.0,51.3,124.7,0.4883
81,6,person,739.4,224.3,53.7,146.0,0.6062
81,7,person,1608.7,641.0,89.7,181.6,0.7281
81,8,person,145.2,753.1,91.8,189.0,0.8322
81,9,person,1626.9,804.5,93.7,182.7,0.7712
81,10,person,916.6,322.8,66.9,157.7,0.7773
81,11,person,572.7,429.3,78.1,156.8,0.7211
81,12,person,711.1,63.7,50.6,133.4,0.3454
81,13,person,340.3,476.7,63.1,149.0,0.5033
81,14,person,383.8,491.3,77.8,162.6,0.6428
81,15,person,1661.6,403.6,81.5,176.4,0.6503
81,16,person,1002.5,228.5,56.1,149.1,0.4825
81,17,person,578.3,329.6,54.8,114.4,0.5635
81,18,person,1799.7,312.6,72.0,165.0,0.5555
81,19,person,861.8,53.2,42.4,125.1,0.3749
81,20,person,1383.5,33.9,36.7,134.0,0.2771
81,21,person,1105.9,159.2,51.5,118.8,0.6079
81,22,person,1004.0,791.0,73.5,181.2,0.8068
81,23,person,1753.7,216.0,71.0,155.5,0.4333
81,24,person,418.8,472.8,85.0,154.3,0.3969
81,25,person,9.0,514.8,48.9,175.4,0.8574
81,26,person,1136.3,927.0,167.3,152.0,0.6792
81,27,person,89.5,112.9,46.9,119.4,0.5045
81,28,person,647.4,991.2,124.3,88.4,0.7773
81,29,frisbee,878.3,360.1,40.8,21.1,0.4319
81,30,handbag,993.3,283.4,38.6,46.1,0.3485
81,31,person,1886.0,313.1,33.1,119.7,0.3396
82,1,person,695.9,322.6,58.9,161.0,0.6876
82,2,person,1080.8,811.8,92.0,190.3,0.7498
82,3,person,170.5,934.4,91.4,144.3,0.8169
82,4,person,1053.9,553.9,83.7,183.2,0.7499
82,5,person,1167.6,292.1,50.2,123.0,0.5179
82,6,person,739.5,221.9,52.8,143.3,0.6047
82,7,person,1611.3,644.7,90.3,181.0,0.7664
82,8,person,142.4,755.4,91.9,188.0,0.8204
82,9,person,1629.5,808.2,92.4,178.0,0.7928
82,10,person,915.6,324.7,67.1,158.8,0.7811
82,11,person,573.2,432.5,77.4,153.7,0.6750
82,12,person,712.4,62.8,50.4,132.8,0.3851
82,13,person,340.1,476.7,63.2,148.8,0.5043
82,14,person,383.6,490.9,77.9,163.0,0.6465
82,15,person,1657.5,401.5,82.5,177.5,0.5915
82,16,person,1001.9,229.7,55.6,147.5,0.5118
82,17,person,577.6,331.5,55.0,114.8,0.5852
82,18,person,1802.1,315.0,71.1,163.9,0.5489
82,19,person,861.4,53.2,42.5,125.1,0.3954
82,20,person,1104.9,160.8,52.4,120.4,0.5791
82,21,person,1002.0,787.7,74.3,184.6,0.8035
82,22,person,1754.3,218.0,70.1,153.3,0.5215
82,23,person,418.6,472.0,85.4,155.0,0.3743
82,24,person,8.4,516.1,50.1,174.0,0.8387
82,25,person,1137.2,921.1,167.9,158.3,0.6688
82,26,person,89.5,113.0,46.8,119.1,0.4565
82,27,person,646.1,985.6,129.5,93.9,0.7692
82,28,frisbee,878.7,360.1,39.9,20.7,0.6400
82,29,handbag,992.3,285.4,38.8,45.9,0.3444
82,30,person,1885.9,313.6,33.6,121.7,0.3746
82,31,handbag,1208.2,323.6,23.6,47.8,0.3746
83,1,person,696.0,319.8,59.6,163.2,0.6882
83,2,person,1078.4,817.5,89.0,184.8,0.6728
83,3,person,174.0,935.6,92.2,144.0,0.6446
83,4,person,1054.4,548.8,83.3,183.4,0.7587
83,5,person,1170.6,289.2,50.0,122.6,0.5145
