frame_no,detection_no,class,x,y,width,height,confidence
127,19,person,799,33,39,131,0.6063
127,20,person,1706,89,55,107,0.5769
127,21,person,856,39,41,130,0.5697
127,22,person,704,0,42,112,0.5531
127,23,person,1754,84,47,102,0.5332
127,24,person,1165,200,55,128,0.5254
127,25,person,959,1018,87,61,0.5064
127,26,person,72,106,55,122,0.5060
127,27,person,332,473,62,143,0.5034
127,28,person,1711,167,72,145,0.4218
127,29,person,1276,0,85,96,0.4016
127,30,person,442,490,61,129,0.3949
127,31,person,383,460,72,189,0.3900
127,32,bird,1751,933,130,146,0.3717
127,33,person,1885,249,33,113,0.3679
127,34,person,1750,932,132,147,0.3258
127,35,person,61,1029,89,50,0.3037
127,36,person,1883,480,36,114,0.2897
127,37,person,1276,1,38,94,0.2849
127,38,person,387,513,69,134,0.2752
127,39,person,383,461,64,123,0.2699
128,1,person,906,447,67,163,0.8418
128,2,person,1769,326,84,164,0.8088
128,3,person,1592,276,68,150,0.7924
128,4,person,1214,634,83,172,0.7316
128,5,person,83,657,109,186,0.7126
128,6,person,215,0,54,114,0.7111
128,7,person,294,34,59,102,0.6960
128,8,person,691,720,85,210,0.6953
128,9,person,1013,575,60,164,0.6939
128,10,person,684,201,53,144,0.6918
128,11,person,953,333,70,171,0.6690
128,12,person,1054,394,72,156,0.6659
128,13,person,715,128,58,122,0.6576
128,14,person,916,105,46,139,0.6374
128,15,person,799,32,38,131,0.6212
128,16,person,545,432,68,135,0.6139
128,17,person,857,38,41,130,0.6017
128,18,person,1379,26,38,136,0.5973
128,19,person,1886,252,33,112,0.5685
128,20,person,1124,250,56,130,0.5676
128,21,person,529,575,95,163,0.5531
128,22,person,704,0,41,110,0.5471
128,23,person,1755,87,47,78,0.5404
128,24,person,70,105,54,123,0.5271
128,25,person,1164,196,50,106,0.5192
128,26,person,332,474,62,143,0.4713
128,27,person,1709,166,74,147,0.4387
128,28,person,1709,90,54,105,0.4197
128,29,person,440,492,63,132,0.3934
128,30,person,385,509,74,137,0.3310
128,31,person,1274,2,39,93,0.3182
128,32,person,383,460,74,189,0.3131
128,33,person,958,1030,84,49,0.2635
129,1,person,907,448,67,166,0.8613
129,2,person,86,662,110,184,0.8100
129,3,person,693,710,81,213,0.7915
129,4,person,1590,273,68,151,0.7846
129,5,person,1772,329,81,169,0.7800
129,6,person,1212,630,84,176,0.7568
129,7,person,951,333,70,170,0.7545
129,8,person,1012,574,58,166,0.7174
129,9,person,214,1,53,112,0.7116
129,10,person,685,196,55,144,0.6898
129,11,person,915,105,48,141,0.6813
129,12,person,1053,390,73,160,0.6709
129,13,person,296,34,60,101,0.6681
129,14,person,714,126,58,122,0.6469
129,15,person,545,435,67,133,0.6280
129,16,person,799,32,39,130,0.6170
129,17,person,1379,26,38,136,0.6062
129,18,person,857,38,40,130,0.5911
129,19,person,1886,253,32,115,0.5839
129,20,person,529,578,96,164,0.5738
129,21,person,704,0,43,107,0.5462
129,22,person,332,473,61,142,0.5135
129,23,person,70,105,54,124,0.5041
129,24,person,1709,162,74,151,0.4943
129,25,person,1126,251,55,128,0.4850
129,26,person,1756,88,47,76,0.4812
129,27,person,1162,194,50,85,0.4702
129,28,person,1273,1,42,93,0.4476
129,29,person,440,492,64,132,0.4266
129,30,person,1713,91,51,99,0.4022
129,31,person,1162,193,55,131,0.3905
129,32,person,383,459,72,190,0.3498
129,33,person,385,508,73,138,0.3299
129,34,person,384,462,63,117,0.2605
129,35,person,1742,87,49,90,0.2515
130,1,person,907,453,69,166,0.8668
130,2,person,693,708,79,201,0.8191
130,3,person,1585,270,72,153,0.7939
130,4,person,1770,333,81,170,0.7866
130,5,person,1211,626,85,185,0.7358
130,6,person,950,333,73,171,0.7271
130,7,person,1012,572,57,169,0.7086
130,8,person,214,1,54,113,0.6984
130,9,person,88,668,105,187,0.6892
130,10,person,1054,387,72,162,0.6769
130,11,person,684,195,54,143,0.6701
130,12,person,915,106,46,142,0.6639
130,13,person,799,31,40,129,0.6605
130,14,person,297,34,60,101,0.6604
130,15,person,716,125,56,122,0.6504
130,16,person,1379,26,37,136,0.6249
130,17,person,857,38,39,129,0.5897
130,18,person,70,105,53,127,0.5836
130,19,person,544,438,65,135,0.5732
130,20,person,531,579,95,163,0.5607
130,21,person,703,0,42,104,0.5557
130,22,person,1271,0,46,93,0.5467
130,23,person,332,473,61,143,0.5190
130,24,person,1886,251,32,120,0.5155
130,25,bird,1783,954,116,125,0.4931
130,26,person,1709,161,74,152,0.4661
130,27,person,1159,192,54,88,0.4595
130,28,person,441,491,63,132,0.4445
130,29,person,1128,259,51,121,0.4386
130,30,person,1754,88,50,77,0.4005
130,31,person,1716,92,51,94,0.3571
130,32,person,383,459,74,190,0.3462
130,33,person,1158,191,59,131,0.3373
130,34,person,385,510,74,136,0.3309
130,35,person,1729,89,52,82,0.2577
131,1,person,906,457,69,165,0.8419
131,2,person,1582,266,73,155,0.8075
131,3,person,694,703,79,196,0.7989
131,4,person,1771,335,80,171,0.7924
131,5,person,1209,624,89,185,0.7417
131,6,person,1010,569,60,171,0.7169
131,7,person,214,1,54,114,0.7008
131,8,person,88,670,105,198,0.6909
131,9,person,683,193,54,143,0.6695
131,10,person,718,123,49,123,0.6684
131,11,person,300,35,58,100,0.6641
131,12,person,1054,385,71,165,0.6631
131,13,person,949,334,72,169,0.6624
131,14,person,798,30,41,128,0.6359
131,15,person,1379,26,38,136,0.6236
131,16,person,916,109,44,141,0.6150
131,17,person,703,0,42,103,0.6109
131,18,person,532,577,93,165,0.5993
131,19,person,70,105,51,124,0.5990
131,20,person,857,39,39,124,0.5834
131,21,person,542,441,65,140,0.5828
131,22,person,332,473,61,144,0.5220
131,23,person,1271,1,47,93,0.5017
131,24,person,1130,257,51,122,0.4778
131,25,person,1711,161,72,154,0.4449
131,26,person,1885,256,34,120,0.4393
131,27,person,444,490,59,131,0.4323
131,28,bird,1787,959,119,120,0.4003
131,29,person,384,512,74,134,0.3282
131,30,person,1155,191,58,87,0.3228
131,31,person,382,460,75,190,0.3031
131,32,person,1759,89,47,73,0.2976
131,33,person,1721,94,46,85,0.2726
132,1,person,90,674,101,196,0.8340
132,2,person,903,461,70,165,0.8119
132,3,person,1580,265,72,155,0.8057
132,4,person,694,698,79,197,0.7964
132,5,person,1772,340,79,171,0.7930
132,6,person,214,1,54,114,0.6969
132,7,person,1007,567,61,170,0.6906
132,8,person,684,192,50,142,0.6774
132,9,person,718,121,49,124,0.6772
132,10,person,1213,621,84,184,0.6714
132,11,person,1054,384,74,165,0.6628
132,12,person,916,113,45,139,0.6475
132,13,person,70,106,50,125,0.6395
132,14,person,1379,28,38,133,0.6355
132,15,person,303,36,55,99,0.6266
132,16,person,858,39,39,124,0.6093
132,17,person,531,580,93,161,0.5958
132,18,person,798,30,41,127,0.5926
132,19,person,702,0,43,101,0.5924
132,20,person,542,442,64,139,0.5906
132,21,person,1130,256,52,126,0.5812
132,22,person,332,473,60,144,0.5443
132,23,person,1155,191,56,83,0.5115
132,24,person,955,336,64,157,0.4877
132,25,person,1883,259,35,121,0.4828
132,26,person,442,491,61,133,0.4826
132,27,person,1269,1,44,92,0.4798
132,28,person,383,459,75,191,0.3603
132,29,person,385,508,71,140,0.3496
132,30,person,1713,161,72,151,0.3403
132,31,person,1763,90,44,73,0.3062
132,32,bird,1789,966,121,113,0.3056
132,33,person,1724,95,45,81,0.2927
132,34,person,1269,0,75,95,0.2842
133,1,person,902,465,71,169,0.8102
133,2,person,97,678,95,195,0.7967
133,3,person,1580,262,68,158,0.7685
133,4,person,1217,614,84,189,0.7605
133,5,person,694,690,77,202,0.7497
133,6,person,1055,382,73,167,0.7438
133,7,person,1773,347,81,171,0.7268
133,8,person,310,33,52,101,0.7209
133,9,person,949,340,73,163,0.6877
133,10,person,70,106,50,125,0.6838
133,11,person,215,1,54,115,0.6722
133,12,person,721,116,42,127,0.6698
133,13,person,683,189,52,141,0.6566
133,14,person,1011,561,58,168,0.6536
133,15,person,798,31,41,125,0.6387
133,16,person,858,37,38,123,0.6354
133,17,person,1380,28,37,132,0.6267
133,18,person,530,588,89,152,0.6048
133,19,person,702,0,40,98,0.5863
133,20,person,918,114,43,139,0.5771
133,21,person,1131,262,52,128,0.5699
133,22,person,332,473,61,145,0.5312
133,23,person,540,446,65,145,0.4988
133,24,person,444,491,62,132,0.4895
133,25,person,384,459,76,191,0.4501
133,26,person,1154,187,58,83,0.4492
133,27,person,1883,262,35,119,0.4025
133,28,person,1713,165,72,148,0.3858
133,29,person,1269,3,31,90,0.3829
133,30,person,1730,94,41,82,0.3233
133,31,person,1768,91,40,83,0.2921
134,1,person,901,468,72,168,0.8072
134,2,person,1579,261,67,160,0.7676
134,3,person,99,680,92,192,0.7604
134,4,person,1054,376,71,172,0.7591
134,5,person,1772,348,82,172,0.7491
134,6,person,1221,609,81,190,0.7184
134,7,person,529,586,88,152,0.7140
134,8,person,692,686,79,208,0.6902
134,9,person,798,31,41,124,0.6861
134,10,person,215,0,54,115,0.6749
134,11,person,70,106,50,125,0.6662
134,12,person,1012,558,61,167,0.6638
134,13,person,857,36,38,123,0.6580
134,14,person,948,341,73,163,0.6467
134,15,person,683,186,52,144,0.6447
134,16,person,314,32,47,100,0.6315
134,17,person,1380,28,38,132,0.6273
134,18,person,720,114,42,128,0.6150
134,19,person,918,115,43,137,0.6148
134,20,person,1131,265,53,130,0.6141
134,21,person,701,0,41,97,0.5656
134,22,person,1154,186,59,82,0.5497
134,23,person,332,473,61,145,0.5378
134,24,person,444,491,61,132,0.4936
134,25,person,538,447,65,146,0.4795
134,26,person,384,459,76,190,0.4635
134,27,person,1713,164,74,150,0.4357
134,28,person,1883,266,35,117,0.4029
134,29,person,1267,3,32,88,0.3561
134,30,person,1768,92,43,100,0.3227
134,31,person,1732,94,40,84,0.2741
135,1,person,901,468,73,168,0.8436
135,2,person,1055,377,71,166,0.7961
135,3,person,101,682,90,192,0.7833
135,4,person,1578,261,66,159,0.7431
135,5,person,1771,350,83,170,0.7400
135,6,person,530,588,87,156,0.7095
135,7,person,798,31,42,124,0.7007
135,8,person,695,683,77,208,0.6899
135,9,person,1226,602,77,172,0.6846
135,10,person,1011,553,61,164,0.6768
135,11,person,215,0,55,115,0.6662
135,12,person,69,106,51,125,0.6654
135,13,person,857,36,37,124,0.6643
135,14,person,947,343,75,161,0.6582
135,15,person,721,112,40,128,0.6463
135,16,person,682,186,53,143,0.6421
135,17,person,1380,28,38,132,0.6111
135,18,person,919,116,43,135,0.6053
135,19,person,1132,266,52,130,0.5967
135,20,person,1714,161,74,156,0.5626
135,21,person,317,32,42,100,0.5548
135,22,person,333,473,60,145,0.5322
135,23,person,1156,186,56,81,0.5093
135,24,person,444,491,61,131,0.4948
135,25,person,384,460,77,190,0.4595
135,26,person,537,449,66,145,0.4544
135,27,person,701,0,39,96,0.4304
135,28,person,1884,271,34,114,0.3805
135,29,person,1267,4,32,86,0.2929
135,30,person,1772,92,40,81,0.2575
135,31,person,386,514,77,133,0.2561
135,32,person,1731,94,47,84,0.2537
136,1,person,901,469,73,167,0.8583
136,2,person,104,682,90,187,0.8059
136,3,person,1057,376,69,164,0.7699
136,4,person,1578,256,66,161,0.7678
136,5,person,530,589,83,162,0.7458
136,6,person,1229,599,75,173,0.7445
136,7,person,1769,352,86,166,0.7436
136,8,person,1014,551,59,157,0.6982
136,9,person,69,106,51,125,0.6803
136,10,person,948,346,71,162,0.6796
136,11,person,695,678,78,214,0.6741
136,12,person,798,30,43,124,0.6689
136,13,person,682,184,54,146,0.6560
136,14,person,1380,28,38,132,0.6555
136,15,person,215,1,56,115,0.6410
136,16,person,857,36,37,123,0.6408
136,17,person,1135,269,50,130,0.6088
136,18,person,919,117,44,134,0.5973
136,19,person,321,32,38,100,0.5735
136,20,person,1714,160,73,160,0.5665
136,21,person,720,111,40,130,0.5530
136,22,person,535,449,69,148,0.5493
136,23,person,332,473,61,146,0.5336
136,24,person,1158,184,54,84,0.5207
136,25,person,383,461,78,189,0.5134
136,26,person,446,491,60,132,0.4927
136,27,person,1885,271,34,114,0.3321
136,28,person,704,0,37,94,0.3187
136,29,person,1733,94,46,81,0.2787
136,30,person,386,514,79,134,0.2739
136,31,person,1266,4,32,86,0.2582
136,32,person,1769,93,44,87,0.2515
137,1,person,105,682,91,186,0.8458
137,2,person,902,469,71,167,0.8442
137,3,person,1578,255,64,157,0.7782
137,4,person,1770,353,86,165,0.7603
137,5,person,1231,593,75,177,0.7592
137,6,person,1014,544,59,157,0.7320
137,7,person,530,592,81,166,0.7285
137,8,person,1058,374,70,161,0.7220
137,9,person,947,347,73,164,0.7067
137,10,person,857,35,37,125,0.6429
137,11,person,799,29,42,125,0.6411
137,12,person,1380,28,39,131,0.6369
137,13,person,682,182,53,145,0.6305
137,14,person,1136,271,49,133,0.6288
137,15,person,697,678,77,201,0.6249
137,16,person,70,105,50,125,0.6195
137,17,person,215,1,55,116,0.6173
137,18,person,323,30,39,99,0.5974
137,19,person,535,452,69,150,0.5839
137,20,person,919,117,44,135,0.5746
137,21,person,1713,165,73,158,0.5582
137,22,person,1159,182,52,87,0.5236
137,23,person,333,471,60,146,0.5143
137,24,person,717,108,45,133,0.5076
137,25,person,383,460,78,189,0.5031
137,26,person,446,491,59,131,0.4902
137,27,person,705,0,36,94,0.3199
137,28,person,1266,4,32,88,0.3166
137,29,person,1887,274,32,112,0.2893
137,30,person,1346,0,32,38,0.2835
137,31,backpack,1774,94,38,81,0.2774
137,32,person,386,515,80,133,0.2578
138,1,person,904,475,70,162,0.8268
138,2,person,1230,585,78,170,0.8260
138,3,person,1773,357,84,165,0.8062
138,4,person,109,690,92,191,0.7810
138,5,person,529,595,78,179,0.7492
138,6,person,1579,250,61,151,0.7448
138,7,person,1021,539,51,151,0.7022
138,8,person,683,179,55,140,0.6887
138,9,person,856,34,37,124,0.6835
138,10,person,1063,367,67,154,0.6719
138,11,person,697,671,78,212,0.6669
138,12,person,534,455,68,143,0.6239
138,13,person,800,27,43,128,0.6182
138,14,person,71,105,51,126,0.6148
138,15,person,920,119,42,134,0.6141
138,16,person,1139,277,51,126,0.6121
138,17,person,218,1,54,119,0.5886
138,18,person,1380,25,38,133,0.5674
138,19,person,329,30,42,101,0.5610
138,20,person,1160,181,51,87,0.5312
138,21,person,716,104,45,135,0.5271
138,22,person,955,355,64,157,0.5213
138,23,person,335,473,60,145,0.4625
138,24,person,384,505,85,142,0.4613
138,25,person,447,491,57,129,0.4440
138,26,person,698,671,77,150,0.3855
138,27,person,705,0,36,96,0.3807
138,28,person,1731,97,53,91,0.3610
138,29,suitcase,671,781,42,59,0.3302
138,30,person,1264,2,34,89,0.3121
138,31,person,1717,160,75,168,0.2886
138,32,person,1889,273,29,116,0.2801
139,1,person,1228,578,80,172,0.8345
139,2,person,904,478,71,160,0.8211
139,3,person,1775,358,83,163,0.7872
139,4,person,528,602,78,173,0.7517
139,5,person,1578,248,61,151,0.7301
139,6,person,856,31,36,127,0.7114
139,7,person,111,693,88,195,0.7105
139,8,person,697,667,81,213,0.6980
139,9,person,683,177,56,143,0.6722
139,10,person,1062,364,66,150,0.6625
139,11,person,534,457,68,145,0.6607
139,12,person,1022,535,50,152,0.6565
139,13,person,920,120,43,134,0.6410
139,14,person,72,106,49,126,0.6088
139,15,person,802,26,41,125,0.5861
139,16,person,216,2,57,121,0.5818
139,17,person,1140,277,50,129,0.5722
139,18,person,945,359,73,156,0.5574
139,19,person,716,104,46,134,0.5430
139,20,person,1380,22,38,136,0.4957
139,21,person,332,30,46,100,0.4873
139,22,suitcase,671,775,44,59,0.4844
139,23,person,1161,179,50,87,0.4841
139,24,person,335,473,58,143,0.4774
139,25,person,447,491,57,129,0.4489
139,26,person,1731,99,52,99,0.4424
139,27,person,385,508,84,138,0.4245
139,28,person,384,458,82,191,0.4176
139,29,person,702,0,38,93,0.4122
139,30,person,699,667,78,154,0.3700
139,31,person,1263,2,35,87,0.3382
139,32,person,1893,275,26,110,0.2965
139,33,person,1779,95,38,96,0.2668
139,34,person,942,393,51,130,0.2508
140,1,person,111,695,93,204,0.8287
140,2,person,1229,575,80,174,0.8089
140,3,person,906,481,69,159,0.8018
140,4,person,1775,359,83,162,0.7971
140,5,person,528,606,76,174,0.7875
140,6,person,1576,244,63,151,0.7669
140,7,person,698,663,82,208,0.7426
140,8,person,856,31,36,125,0.6946
140,9,person,532,459,69,147,0.6907
140,10,person,1022,533,49,155,0.6826
140,11,person,682,173,56,141,0.6698
140,12,person,801,25,44,130,0.6642
140,13,person,1061,361,66,149,0.6399
140,14,person,919,122,44,138,0.6372
140,15,person,72,106,49,125,0.6195
140,16,person,1140,279,50,126,0.6081
140,17,person,334,29,51,102,0.5959
140,18,person,216,3,58,121,0.5512
140,19,suitcase,673,769,43,60,0.5041
140,20,person,945,359,71,153,0.5028
140,21,person,714,103,47,131,0.4991
140,22,person,335,473,58,141,0.4755
140,23,person,449,490,56,129,0.4713
140,24,person,1380,21,38,137,0.4211
140,25,person,387,504,81,142,0.4173
140,26,person,701,0,38,90,0.4118
140,27,person,1160,175,51,88,0.4067
140,28,person,1730,98,55,97,0.3830
140,29,person,1255,1,41,89,0.3687
140,30,person,387,458,70,133,0.2750
140,31,person,698,681,79,131,0.2504
141,1,person,113,700,92,203,0.8280
141,2,person,1229,572,80,177,0.8181
141,3,person,1776,361,82,164,0.8142
141,4,person,1575,241,64,152,0.8134
141,5,person,527,609,76,173,0.7792
141,6,person,698,658,83,215,0.7558
141,7,person,907,484,67,164,0.7556
141,8,person,855,29,36,127,0.7188
141,9,person,802,25,44,129,0.7019
141,10,person,682,170,54,142,0.6892
141,11,person,1022,532,51,154,0.6890
141,12,person,1062,357,68,153,0.6695
141,13,person,531,463,69,147,0.6658
141,14,person,919,125,44,139,0.6653
141,15,person,336,27,57,103,0.6601
141,16,person,1140,280,52,122,0.6585
141,17,person,71,106,50,125,0.6219
141,18,person,215,4,59,120,0.6069
141,19,person,943,360,73,156,0.5967
141,20,person,335,473,59,142,0.5014
141,21,person,713,102,48,128,0.4912
141,22,person,1380,12,40,146,0.4717
141,23,person,387,487,79,158,0.4612
141,24,person,1159,172,53,90,0.4528
141,25,person,1729,99,58,109,0.4384
141,26,person,449,489,56,130,0.4349
141,27,person,1255,1,41,88,0.4190
141,28,person,700,0,40,90,0.3891
141,29,person,386,457,72,155,0.3211
141,30,person,1359,1,62,157,0.2855
141,31,person,1717,123,90,210,0.2695
141,32,person,1780,96,38,109,0.2579
141,33,person,1891,276,28,111,0.2502
142,1,person,116,706,88,205,0.8261
142,2,person,1230,570,79,180,0.7966
142,3,person,1777,363,83,170,0.7931
142,4,person,527,609,76,173,0.7730
142,5,person,696,650,87,219,0.7656
142,6,person,1573,239,64,148,0.7595
142,7,person,681,167,53,140,0.7189
142,8,person,339,25,61,104,0.7157
142,9,person,1022,529,51,157,0.7086
142,10,person,802,25,43,129,0.7031
142,11,person,854,28,37,127,0.6986
142,12,person,908,490,66,167,0.6977
142,13,person,920,126,41,140,0.6668
142,14,person,215,4,59,120,0.6530
142,15,person,1061,354,69,152,0.6417
142,16,person,1140,281,55,122,0.6332
142,17,person,530,466,71,148,0.6283
142,18,person,71,105,49,124,0.6246
142,19,person,334,469,57,145,0.5381
142,20,person,1380,11,41,147,0.5297
142,21,person,943,361,72,154,0.5206
142,22,person,712,98,48,125,0.5154
142,23,person,388,472,74,173,0.4952
142,24,person,1158,170,53,96,0.4500
142,25,person,450,489,54,129,0.4382
142,26,person,1252,2,43,87,0.4007
142,27,person,1728,100,60,111,0.3942
142,28,person,1355,1,68,157,0.3179
142,29,suitcase,672,754,39,62,0.2707
143,1,person,121,715,91,204,0.8709
143,2,person,1230,566,79,182,0.8171
143,3,person,1573,238,62,149,0.7887
143,4,person,1779,368,81,176,0.7621
143,5,person,524,617,78,166,0.7601
143,6,person,681,162,53,141,0.7504
143,7,person,695,644,94,205,0.7408
143,8,person,907,494,67,165,0.7406
143,9,person,344,25,62,104,0.7296
143,10,person,1138,282,59,127,0.7164
143,11,person,1022,524,50,160,0.7037
143,12,person,920,129,42,140,0.6931
143,13,person,1060,350,67,156,0.6759
143,14,person,804,25,42,127,0.6658
143,15,person,214,6,59,119,0.6230
143,16,person,852,26,40,126,0.6208
143,17,person,72,104,50,124,0.6061
143,18,person,334,467,57,146,0.5895
143,19,person,1380,8,43,151,0.5831
143,20,person,943,364,71,167,0.5460
143,21,person,387,466,76,179,0.5389
143,22,person,1159,166,53,100,0.5080
143,23,person,1778,97,42,127,0.5067
143,24,person,530,469,67,154,0.4987
143,25,person,1250,0,45,86,0.4671
143,26,person,450,488,54,129,0.4505
143,27,person,713,94,49,126,0.4460
143,28,person,1731,104,57,110,0.3970
143,29,person,1363,1,64,158,0.2994
143,30,person,704,0,38,79,0.2686
144,1,person,122,720,94,204,0.8792
144,2,person,1231,562,78,185,0.8095
144,3,person,523,619,79,164,0.7806
144,4,person,1779,371,83,176,0.7700
144,5,person,1571,235,63,152,0.7697
144,6,person,694,639,98,195,0.7380
144,7,person,920,130,42,141,0.7361
144,8,person,680,161,53,141,0.7225
144,9,person,908,495,66,169,0.7180
144,10,person,1024,522,48,159,0.6841
144,11,person,1059,349,66,159,0.6820
144,12,person,1137,283,61,133,0.6753
144,13,person,804,24,41,127,0.6665
144,14,person,346,26,61,103,0.6457
144,15,person,851,25,40,127,0.6153
144,16,person,72,105,50,125,0.6116
144,17,person,213,7,59,120,0.6079
144,18,person,1781,97,41,126,0.6018
144,19,person,334,467,56,146,0.5945
144,20,person,1158,166,54,108,0.5715
144,21,person,943,366,70,168,0.5697
144,22,person,1380,8,44,150,0.5489
144,23,person,387,463,76,182,0.5459
144,24,person,709,94,52,123,0.5259
144,25,person,530,472,68,154,0.5221
144,26,person,1251,0,42,85,0.4500
144,27,person,450,487,54,130,0.4429
144,28,person,1733,103,55,113,0.4391
144,29,person,701,0,42,77,0.3985
144,30,person,1361,0,67,158,0.3443
145,1,person,122,724,95,205,0.8867
145,2,person,1233,555,75,189,0.7976
145,3,person,523,623,79,162,0.7881
145,4,person,1571,234,62,152,0.7738
145,5,person,1781,376,80,177,0.7669
145,6,person,920,130,43,143,0.7382
145,7,person,697,637,98,186,0.7071
145,8,person,351,24,54,104,0.7050
145,9,person,1025,516,49,162,0.6975
145,10,person,680,160,54,142,0.6958
145,11,person,1137,286,63,134,0.6846
145,12,person,907,496,69,171,0.6766
145,13,person,1058,347,67,159,0.6713
145,14,person,805,24,40,126,0.6456
145,15,person,334,467,56,146,0.6136
145,16,person,72,105,51,125,0.6134
145,17,person,1158,162,54,109,0.6109
145,18,person,939,368,73,171,0.6015
145,19,person,1781,98,44,127,0.5986
145,20,person,851,25,40,125,0.5956
145,21,person,212,8,59,121,0.5700
145,22,person,711,93,48,124,0.5647
145,23,person,529,474,69,155,0.5636
145,24,person,1380,12,42,145,0.5500
145,25,person,387,466,76,179,0.5328
145,26,person,1248,0,44,85,0.4972
145,27,person,449,486,55,130,0.3978
145,28,person,1734,104,55,110,0.3865
145,29,person,702,0,42,76,0.3719
145,30,person,1367,20,60,137,0.3451
145,31,person,1899,281,19,131,0.2846
146,1,person,126,726,93,204,0.8675
146,2,person,1783,381,78,177,0.8121
146,3,person,1234,552,74,189,0.7947
146,4,person,523,623,81,160,0.7761
146,5,person,908,499,73,178,0.7585
146,6,person,1570,232,63,154,0.7434
146,7,person,919,130,43,144,0.7284
146,8,person,693,633,102,184,0.7020
146,9,person,1026,512,50,162,0.6831
146,10,person,1058,344,68,162,0.6660
146,11,person,678,154,55,148,0.6622
146,12,person,354,23,52,104,0.6552
146,13,person,938,369,74,165,0.6504
146,14,person,1137,290,64,130,0.6459
146,15,person,806,23,41,124,0.6409
146,16,person,1158,162,53,109,0.6350
146,17,person,212,9,58,120,0.6139
146,18,person,72,104,51,124,0.5909
146,19,person,852,24,39,124,0.5741
146,20,person,1784,98,43,126,0.5738
146,21,person,335,467,55,147,0.5694
146,22,person,529,475,68,154,0.5640
146,23,person,1380,14,42,143,0.5438
146,24,person,712,92,49,122,0.5431
146,25,person,388,480,77,164,0.4708
146,26,person,1248,0,42,85,0.4377
146,27,person,705,0,39,74,0.4219
146,28,person,449,486,55,130,0.3732
146,29,person,1739,103,53,107,0.3198
146,30,person,386,455,71,164,0.2731
147,1,person,128,730,92,198,0.8374
147,2,person,1784,380,78,180,0.8123
147,3,person,1567,231,66,154,0.7570
147,4,person,523,623,82,163,0.7536
147,5,person,1233,546,77,176,0.7439
147,6,person,910,501,74,177,0.7374
147,7,person,919,131,43,143,0.7166
147,8,person,356,23,53,105,0.7047
147,9,person,690,629,102,184,0.7031
147,10,person,210,9,61,121,0.6962
147,11,person,1060,342,67,163,0.6950
147,12,person,1027,511,51,160,0.6723
147,13,person,937,369,73,164,0.6696
147,14,person,807,22,42,125,0.6530
147,15,person,1138,295,62,132,0.6501
147,16,person,851,23,39,125,0.6079
147,17,person,1159,160,52,111,0.6069
147,18,person,72,104,51,124,0.5842
147,19,person,678,154,55,144,0.5769
147,20,person,1783,99,47,127,0.5766
147,21,person,529,477,68,151,0.5483
147,22,person,1381,8,41,148,0.5146
147,23,person,336,467,55,147,0.5132
147,24,person,711,86,51,126,0.4788
147,25,person,387,486,78,158,0.4468
147,26,person,709,0,36,74,0.4072
147,27,person,449,486,55,130,0.4014
147,28,person,1250,0,39,84,0.3777
147,29,person,1741,104,51,99,0.2808
148,1,person,131,732,91,197,0.8473
148,2,person,1782,388,83,176,0.7849
148,3,person,697,621,94,192,0.7741
148,4,person,1233,538,78,172,0.7711
148,5,person,910,502,76,175,0.7464
148,6,person,1566,226,63,156,0.7335
148,7,person,917,137,50,136,0.7197
148,8,person,523,632,89,161,0.7162
148,9,person,1028,504,50,146,0.7093
148,10,person,936,375,72,162,0.7052
148,11,person,209,11,61,118,0.6874
148,12,person,810,21,41,125,0.6834
148,13,person,1142,299,58,132,0.6771
148,14,person,1059,336,67,165,0.6611
148,15,person,1724,185,69,152,0.6520
148,16,person,364,22,43,102,0.6303
148,17,person,72,104,50,125,0.6293
148,18,person,1159,159,54,114,0.5951
148,19,person,852,24,38,123,0.5891
148,20,person,711,82,53,126,0.5865
148,21,person,1786,101,47,126,0.5674
148,22,person,1381,1,45,155,0.5599
148,23,person,527,480,69,149,0.5526
148,24,person,336,467,56,149,0.4847
148,25,person,678,153,54,142,0.4663
148,26,person,386,490,78,153,0.4402
148,27,person,449,484,56,131,0.3892
148,28,person,1744,103,52,118,0.3763
148,29,person,1250,0,38,83,0.3703
148,30,person,708,0,38,70,0.3390
148,31,horse,528,480,69,152,0.2776
149,1,person,910,502,79,173,0.8067
149,2,person,1785,390,82,174,0.8061
149,3,person,1234,531,77,172,0.7877
149,4,person,132,735,91,193,0.7839
149,5,person,698,621,90,195,0.7697
149,6,person,1564,224,65,156,0.7322
149,7,person,1030,497,51,146,0.7262
149,8,person,936,379,72,166,0.7228
149,9,person,1059,334,67,161,0.7223
149,10,person,522,634,93,169,0.7209
149,11,person,917,139,50,136,0.7103
149,12,person,810,20,40,124,0.6851
149,13,person,1142,299,59,131,0.6832
149,14,person,1725,183,70,156,0.6469
149,15,person,209,11,61,117,0.6430
149,16,person,72,104,50,125,0.6355
149,17,person,1788,101,48,127,0.6117
149,18,person,370,21,37,103,0.6092
149,19,person,710,81,56,124,0.5859
149,20,person,528,481,68,149,0.5665
149,21,person,852,22,38,123,0.5653
149,22,person,1159,158,55,115,0.5225
149,23,person,336,467,59,148,0.5141
149,24,person,680,151,53,145,0.4987
149,25,person,1381,2,48,154,0.4822
149,26,person,385,487,79,155,0.4541
149,27,person,1750,104,47,109,0.3726
149,28,person,709,0,38,69,0.3675
149,29,person,1249,0,39,84,0.3396
149,30,person,449,483,56,131,0.3138
